Results Table 1
;"1"
End date;"maandag 12 april 2021 12:58:07"
Maximum Force;(kN);"22.81"
Displacement at Maximum Force;(mm);"6.35"
LVDT-10 at Maximum Force;(mm);"-0.12"

Time;Force;Displacement;LVDT-10
"54.7780";"3.3387";"1.7564";"0.0003"
"54.8780";"3.3471";"1.7581";"0.0003"
"54.9780";"3.3548";"1.7598";"0.0003"
"55.0780";"3.3620";"1.7614";"0.0002"
"55.1780";"3.3710";"1.7631";"0.0002"
"55.2780";"3.3785";"1.7647";"0.0002"
"55.3780";"3.3860";"1.7664";"0.0002"
"55.4780";"3.3948";"1.7681";"0.0002"
"55.5780";"3.4018";"1.7697";"0.0001"
"55.6780";"3.4101";"1.7714";"0.0002"
"55.7780";"3.4183";"1.7731";"0.0001"
"55.8780";"3.4260";"1.7747";"0.0001"
"55.9780";"3.4343";"1.7764";"0.0001"
"56.0780";"3.4417";"1.7781";"0.0001"
"56.1780";"3.4491";"1.7797";"0.0001"
"56.2780";"3.4575";"1.7814";"0.0001"
"56.3780";"3.4650";"1.7831";"0.0001"
"56.4780";"3.4731";"1.7847";"0.0001"
"56.5780";"3.4816";"1.7864";"0.0001"
"56.6780";"3.4894";"1.7880";"0.0000"
"56.7780";"3.4976";"1.7898";"0.0000"
"56.8780";"3.5060";"1.7914";"0.0000"
"56.9780";"3.5145";"1.7931";"0.0000"
"57.0780";"3.5228";"1.7948";"0.0000"
"57.1780";"3.5308";"1.7964";"0.0000"
"57.2780";"3.5391";"1.7981";"0.0000"
"57.3780";"3.5473";"1.7998";"0.0000"
"57.4780";"3.5557";"1.8014";"0.0000"
"57.5780";"3.5644";"1.8031";"0.0000"
"57.6780";"3.5726";"1.8048";"0.0000"
"57.7780";"3.5813";"1.8064";"0.0000"
"57.8780";"3.5895";"1.8081";"0.0000"
"57.9780";"3.5978";"1.8097";"-0.0001"
"58.0780";"3.6063";"1.8114";"0.0000"
"58.1780";"3.6151";"1.8131";"0.0000"
"58.2780";"3.6229";"1.8147";"-0.0001"
"58.3780";"3.6319";"1.8164";"0.0000"
"58.4780";"3.6403";"1.8181";"-0.0001"
"58.5780";"3.6482";"1.8197";"-0.0001"
"58.6780";"3.6562";"1.8214";"-0.0001"
"58.7780";"3.6626";"1.8231";"-0.0001"
"58.8780";"3.6698";"1.8248";"-0.0001"
"58.9780";"3.6784";"1.8264";"-0.0001"
"59.0780";"3.6870";"1.8281";"-0.0001"
"59.1780";"3.6954";"1.8298";"-0.0001"
"59.2780";"3.7035";"1.8314";"-0.0001"
"59.3780";"3.7108";"1.8331";"-0.0002"
"59.4780";"3.7196";"1.8348";"-0.0002"
"59.5780";"3.7269";"1.8364";"-0.0002"
"59.6780";"3.7356";"1.8381";"-0.0002"
"59.7780";"3.7439";"1.8397";"-0.0002"
"59.8780";"3.7521";"1.8414";"-0.0002"
"59.9780";"3.7607";"1.8431";"-0.0002"
"60.0780";"3.7691";"1.8447";"-0.0003"
"60.1780";"3.7772";"1.8464";"-0.0002"
"60.2780";"3.7860";"1.8481";"-0.0003"
"60.3780";"3.7945";"1.8497";"-0.0003"
"60.4780";"3.8033";"1.8514";"-0.0003"
"60.5780";"3.8116";"1.8531";"-0.0003"
"60.6780";"3.8191";"1.8547";"-0.0003"
"60.7780";"3.8281";"1.8565";"-0.0003"
"60.8780";"3.8362";"1.8581";"-0.0003"
"60.9780";"3.8445";"1.8597";"-0.0003"
"61.0780";"3.8527";"1.8614";"-0.0003"
"61.1780";"3.8609";"1.8631";"-0.0003"
"61.2780";"3.8697";"1.8647";"-0.0003"
"61.3780";"3.8785";"1.8664";"-0.0003"
"61.4780";"3.8870";"1.8681";"-0.0004"
"61.5780";"3.8963";"1.8698";"-0.0004"
"61.6780";"3.9032";"1.8714";"-0.0004"
"61.7780";"3.9121";"1.8731";"-0.0004"
"61.8780";"3.9212";"1.8748";"-0.0004"
"61.9780";"3.9291";"1.8764";"-0.0004"
"62.0780";"3.9377";"1.8781";"-0.0004"
"62.1780";"3.9458";"1.8797";"-0.0004"
"62.2780";"3.9543";"1.8814";"-0.0004"
"62.3780";"3.9634";"1.8831";"-0.0004"
"62.4780";"3.9710";"1.8847";"-0.0004"
"62.5780";"3.9793";"1.8864";"-0.0004"
"62.6780";"3.9880";"1.8881";"-0.0005"
"62.7780";"3.9955";"1.8897";"-0.0005"
"62.8780";"4.0046";"1.8914";"-0.0005"
"62.9780";"4.0132";"1.8931";"-0.0005"
"63.0780";"4.0211";"1.8947";"-0.0005"
"63.1780";"4.0302";"1.8964";"-0.0006"
"63.2780";"4.0382";"1.8981";"-0.0006"
"63.3780";"4.0468";"1.8997";"-0.0006"
"63.4780";"4.0549";"1.9014";"-0.0006"
"63.5780";"4.0630";"1.9031";"-0.0006"
"63.6780";"4.0721";"1.9048";"-0.0006"
"63.7780";"4.0808";"1.9064";"-0.0006"
"63.8780";"4.0897";"1.9081";"-0.0007"
"63.9780";"4.0983";"1.9098";"-0.0007"
"64.0780";"4.1061";"1.9114";"-0.0007"
"64.1780";"4.1154";"1.9131";"-0.0006"
"64.2780";"4.1247";"1.9148";"-0.0006"
"64.3780";"4.1330";"1.9164";"-0.0007"
"64.4780";"4.1416";"1.9181";"-0.0006"
"64.5780";"4.1495";"1.9197";"-0.0006"
"64.6780";"4.1508";"1.9214";"-0.0007"
"64.7780";"4.1591";"1.9231";"-0.0008"
"64.8780";"4.1663";"1.9247";"-0.0008"
"64.9780";"4.1757";"1.9264";"-0.0007"
"65.0780";"4.1855";"1.9281";"-0.0007"
"65.1780";"4.1940";"1.9297";"-0.0008"
"65.2780";"4.2037";"1.9314";"-0.0008"
"65.3780";"4.2122";"1.9331";"-0.0008"
"65.4780";"4.2211";"1.9347";"-0.0008"
"65.5780";"4.2310";"1.9365";"-0.0008"
"65.6780";"4.2395";"1.9381";"-0.0008"
"65.7780";"4.2493";"1.9397";"-0.0009"
"65.8780";"4.2588";"1.9414";"-0.0009"
"65.9780";"4.2675";"1.9431";"-0.0009"
"66.0780";"4.2764";"1.9448";"-0.0009"
"66.1780";"4.2852";"1.9464";"-0.0009"
"66.2780";"4.2933";"1.9480";"-0.0009"
"66.3780";"4.3003";"1.9498";"-0.0010"
"66.4780";"4.3087";"1.9514";"-0.0010"
"66.5780";"4.3185";"1.9531";"-0.0010"
"66.6780";"4.3278";"1.9548";"-0.0010"
"66.7780";"4.3363";"1.9564";"-0.0011"
"66.8780";"4.3460";"1.9581";"-0.0010"
"66.9780";"4.3543";"1.9597";"-0.0010"
"67.0780";"4.3637";"1.9614";"-0.0011"
"67.1780";"4.3720";"1.9631";"-0.0011"
"67.2780";"4.3716";"1.9647";"-0.0011"
"67.3780";"4.3792";"1.9664";"-0.0011"
"67.4780";"4.3887";"1.9681";"-0.0011"
"67.5780";"4.3974";"1.9697";"-0.0011"
"67.6780";"4.4073";"1.9714";"-0.0011"
"67.7780";"4.4167";"1.9731";"-0.0011"
"67.8780";"4.4257";"1.9747";"-0.0011"
"67.9780";"4.4359";"1.9764";"-0.0011"
"68.0780";"4.4454";"1.9780";"-0.0011"
"68.1780";"4.4550";"1.9797";"-0.0011"
"68.2780";"4.4645";"1.9814";"-0.0012"
"68.3780";"4.4736";"1.9831";"-0.0011"
"68.4780";"4.4832";"1.9848";"-0.0012"
"68.5780";"4.4923";"1.9864";"-0.0012"
"68.6780";"4.5017";"1.9881";"-0.0011"
"68.7780";"4.5114";"1.9898";"-0.0012"
"68.8780";"4.5201";"1.9914";"-0.0013"
"68.9780";"4.5296";"1.9931";"-0.0013"
"69.0780";"4.5381";"1.9947";"-0.0013"
"69.1780";"4.5481";"1.9964";"-0.0013"
"69.2780";"4.5576";"1.9981";"-0.0013"
"69.3780";"4.5665";"1.9997";"-0.0014"
"69.4780";"4.5761";"2.0014";"-0.0014"
"69.5780";"4.5859";"2.0031";"-0.0014"
"69.6780";"4.5941";"2.0047";"-0.0014"
"69.7780";"4.6042";"2.0064";"-0.0014"
"69.8780";"4.6079";"2.0081";"-0.0015"
"69.9780";"4.6095";"2.0097";"-0.0015"
"70.0780";"4.6194";"2.0115";"-0.0015"
"70.1780";"4.6283";"2.0131";"-0.0015"
"70.2780";"4.6379";"2.0147";"-0.0015"
"70.3780";"4.6478";"2.0165";"-0.0015"
"70.4780";"4.6563";"2.0181";"-0.0015"
"70.5780";"4.6664";"2.0198";"-0.0016"
"70.6780";"4.6755";"2.0214";"-0.0016"
"70.7780";"4.6843";"2.0231";"-0.0016"
"70.8780";"4.6937";"2.0248";"-0.0016"
"70.9780";"4.7021";"2.0264";"-0.0016"
"71.0780";"4.7124";"2.0281";"-0.0016"
"71.1780";"4.7211";"2.0297";"-0.0017"
"71.2780";"4.7307";"2.0314";"-0.0017"
"71.3780";"4.7404";"2.0331";"-0.0016"
"71.4780";"4.7498";"2.0347";"-0.0017"
"71.5780";"4.7596";"2.0364";"-0.0017"
"71.6780";"4.7693";"2.0381";"-0.0017"
"71.7780";"4.7781";"2.0397";"-0.0017"
"71.8780";"4.7879";"2.0414";"-0.0017"
"71.9780";"4.7978";"2.0431";"-0.0018"
"72.0780";"4.8065";"2.0447";"-0.0018"
"72.1780";"4.8166";"2.0464";"-0.0018"
"72.2780";"4.8257";"2.0481";"-0.0018"
"72.3780";"4.8344";"2.0497";"-0.0018"
"72.4780";"4.8447";"2.0514";"-0.0019"
"72.5780";"4.8530";"2.0530";"-0.0019"
"72.6780";"4.8627";"2.0547";"-0.0019"
"72.7780";"4.8729";"2.0564";"-0.0019"
"72.8780";"4.8816";"2.0580";"-0.0020"
"72.9780";"4.8912";"2.0597";"-0.0020"
"73.0780";"4.9004";"2.0614";"-0.0020"
"73.1780";"4.9103";"2.0631";"-0.0020"
"73.2780";"4.9191";"2.0648";"-0.0021"
"73.3780";"4.9288";"2.0664";"-0.0021"
"73.4780";"4.9381";"2.0681";"-0.0021"
"73.5780";"4.9473";"2.0698";"-0.0021"
"73.6780";"4.9560";"2.0714";"-0.0021"
"73.7780";"4.9662";"2.0731";"-0.0021"
"73.8780";"4.9757";"2.0747";"-0.0021"
"73.9780";"4.9852";"2.0764";"-0.0021"
"74.0780";"4.9948";"2.0781";"-0.0021"
"74.1780";"5.0039";"2.0797";"-0.0022"
"74.2780";"5.0141";"2.0814";"-0.0022"
"74.3780";"5.0237";"2.0831";"-0.0022"
"74.4780";"5.0328";"2.0847";"-0.0022"
"74.5780";"5.0428";"2.0864";"-0.0022"
"74.6780";"5.0529";"2.0881";"-0.0022"
"74.7780";"5.0622";"2.0897";"-0.0022"
"74.8780";"5.0728";"2.0915";"-0.0022"
"74.9780";"5.0815";"2.0931";"-0.0023"
"75.0780";"5.0918";"2.0947";"-0.0023"
"75.1780";"5.1021";"2.0964";"-0.0023"
"75.2780";"5.1114";"2.0981";"-0.0024"
"75.3780";"5.1210";"2.0997";"-0.0024"
"75.4780";"5.1305";"2.1014";"-0.0024"
"75.5780";"5.1407";"2.1030";"-0.0024"
"75.6780";"5.1509";"2.1047";"-0.0024"
"75.7780";"5.1600";"2.1064";"-0.0025"
"75.8780";"5.1710";"2.1081";"-0.0025"
"75.9780";"5.1810";"2.1097";"-0.0025"
"76.0780";"5.1901";"2.1114";"-0.0025"
"76.1780";"5.2006";"2.1131";"-0.0025"
"76.2780";"5.2096";"2.1147";"-0.0026"
"76.3780";"5.2202";"2.1164";"-0.0026"
"76.4780";"5.2305";"2.1181";"-0.0026"
"76.5780";"5.2383";"2.1197";"-0.0026"
"76.6780";"5.2485";"2.1214";"-0.0026"
"76.7780";"5.2590";"2.1231";"-0.0026"
"76.8780";"5.2681";"2.1247";"-0.0027"
"76.9780";"5.2788";"2.1265";"-0.0027"
"77.0780";"5.2877";"2.1281";"-0.0027"
"77.1780";"5.2973";"2.1297";"-0.0027"
"77.2780";"5.3079";"2.1315";"-0.0027"
"77.3780";"5.3172";"2.1330";"-0.0028"
"77.4780";"5.3271";"2.1347";"-0.0027"
"77.5780";"5.3377";"2.1364";"-0.0028"
"77.6780";"5.3473";"2.1380";"-0.0028"
"77.7780";"5.3584";"2.1398";"-0.0028"
"77.8780";"5.3680";"2.1414";"-0.0028"
"77.9780";"5.3777";"2.1431";"-0.0028"
"78.0780";"5.3885";"2.1448";"-0.0028"
"78.1780";"5.3983";"2.1464";"-0.0028"
"78.2780";"5.4080";"2.1481";"-0.0029"
"78.3780";"5.4188";"2.1497";"-0.0029"
"78.4780";"5.4283";"2.1514";"-0.0029"
"78.5780";"5.4383";"2.1531";"-0.0029"
"78.6780";"5.4482";"2.1547";"-0.0030"
"78.7780";"5.4581";"2.1564";"-0.0030"
"78.8780";"5.4688";"2.1581";"-0.0030"
"78.9780";"5.4776";"2.1597";"-0.0030"
"79.0780";"5.4878";"2.1614";"-0.0031"
"79.1780";"5.4978";"2.1631";"-0.0031"
"79.2780";"5.5074";"2.1647";"-0.0031"
"79.3780";"5.5178";"2.1665";"-0.0031"
"79.4780";"5.5276";"2.1681";"-0.0032"
"79.5780";"5.5371";"2.1697";"-0.0032"
"79.6780";"5.5480";"2.1715";"-0.0032"
"79.7780";"5.5576";"2.1731";"-0.0032"
"79.8780";"5.5678";"2.1748";"-0.0032"
"79.9780";"5.5779";"2.1764";"-0.0032"
"80.0780";"5.5877";"2.1781";"-0.0032"
"80.1780";"5.5990";"2.1798";"-0.0032"
"80.2780";"5.6081";"2.1814";"-0.0033"
"80.3780";"5.6178";"2.1831";"-0.0033"
"80.4780";"5.6281";"2.1848";"-0.0033"
"80.5780";"5.6379";"2.1864";"-0.0033"
"80.6780";"5.6486";"2.1881";"-0.0033"
"80.7780";"5.6579";"2.1897";"-0.0034"
"80.8780";"5.6680";"2.1914";"-0.0033"
"80.9780";"5.6785";"2.1931";"-0.0034"
"81.0780";"5.6884";"2.1947";"-0.0034"
"81.1780";"5.6991";"2.1964";"-0.0034"
"81.2780";"5.7092";"2.1981";"-0.0035"
"81.3780";"5.7187";"2.1997";"-0.0035"
"81.4780";"5.7296";"2.2014";"-0.0035"
"81.5780";"5.7404";"2.2031";"-0.0035"
"81.6780";"5.7501";"2.2047";"-0.0035"
"81.7780";"5.7605";"2.2065";"-0.0035"
"81.8780";"5.7704";"2.2081";"-0.0036"
"81.9780";"5.7810";"2.2097";"-0.0036"
"82.0780";"5.7917";"2.2114";"-0.0036"
"82.1780";"5.8005";"2.2130";"-0.0036"
"82.2780";"5.8111";"2.2147";"-0.0037"
"82.3780";"5.8211";"2.2164";"-0.0037"
"82.4780";"5.8315";"2.2181";"-0.0037"
"82.5780";"5.8423";"2.2198";"-0.0037"
"82.6780";"5.8530";"2.2214";"-0.0038"
"82.7780";"5.8634";"2.2231";"-0.0037"
"82.8780";"5.8738";"2.2248";"-0.0038"
"82.9780";"5.8838";"2.2264";"-0.0038"
"83.0780";"5.8950";"2.2281";"-0.0038"
"83.1780";"5.9047";"2.2297";"-0.0038"
"83.2780";"5.9151";"2.2314";"-0.0039"
"83.3780";"5.9260";"2.2331";"-0.0039"
"83.4780";"5.9360";"2.2347";"-0.0039"
"83.5780";"5.9467";"2.2364";"-0.0039"
"83.6780";"5.9569";"2.2381";"-0.0039"
"83.7780";"5.9668";"2.2397";"-0.0039"
"83.8780";"5.9781";"2.2414";"-0.0039"
"83.9780";"5.9875";"2.2431";"-0.0039"
"84.0780";"5.9970";"2.2447";"-0.0040"
"84.1780";"6.0088";"2.2465";"-0.0040"
"84.2780";"6.0179";"2.2481";"-0.0040"
"84.3780";"6.0291";"2.2497";"-0.0040"
"84.4780";"6.0402";"2.2515";"-0.0040"
"84.5780";"6.0501";"2.2531";"-0.0040"
"84.6780";"6.0617";"2.2548";"-0.0041"
"84.7780";"6.0718";"2.2564";"-0.0041"
"84.8780";"6.0828";"2.2581";"-0.0042"
"84.9780";"6.0942";"2.2598";"-0.0042"
"85.0780";"6.1043";"2.2614";"-0.0042"
"85.1780";"6.1151";"2.2631";"-0.0042"
"85.2780";"6.1254";"2.2647";"-0.0043"
"85.3780";"6.1350";"2.2664";"-0.0042"
"85.4780";"6.1460";"2.2681";"-0.0043"
"85.5780";"6.1568";"2.2697";"-0.0043"
"85.6780";"6.1666";"2.2714";"-0.0043"
"85.7780";"6.1784";"2.2731";"-0.0043"
"85.8780";"6.1879";"2.2747";"-0.0043"
"85.9780";"6.1989";"2.2764";"-0.0044"
"86.0780";"6.2104";"2.2781";"-0.0044"
"86.1780";"6.2206";"2.2797";"-0.0044"
"86.2780";"6.2319";"2.2815";"-0.0044"
"86.3780";"6.2421";"2.2831";"-0.0044"
"86.4780";"6.2521";"2.2847";"-0.0044"
"86.5780";"6.2635";"2.2865";"-0.0044"
"86.6780";"6.2744";"2.2881";"-0.0044"
"86.7780";"6.2851";"2.2897";"-0.0045"
"86.8780";"6.2956";"2.2914";"-0.0045"
"86.9780";"6.3058";"2.2930";"-0.0045"
"87.0780";"6.3171";"2.2948";"-0.0045"
"87.1780";"6.3278";"2.2964";"-0.0046"
"87.2780";"6.3379";"2.2981";"-0.0046"
"87.3780";"6.3493";"2.2998";"-0.0046"
"87.4780";"6.3593";"2.3014";"-0.0046"
"87.5780";"6.3703";"2.3031";"-0.0046"
"87.6780";"6.3819";"2.3048";"-0.0047"
"87.7780";"6.3922";"2.3064";"-0.0047"
"87.8780";"6.4040";"2.3081";"-0.0047"
"87.9780";"6.4135";"2.3097";"-0.0047"
"88.0780";"6.4245";"2.3114";"-0.0047"
"88.1780";"6.4352";"2.3131";"-0.0047"
"88.2780";"6.4459";"2.3147";"-0.0048"
"88.3780";"6.4566";"2.3164";"-0.0048"
"88.4780";"6.4673";"2.3181";"-0.0048"
"88.5780";"6.4775";"2.3197";"-0.0049"
"88.6780";"6.4892";"2.3214";"-0.0049"
"88.7780";"6.5003";"2.3231";"-0.0049"
"88.8780";"6.5109";"2.3247";"-0.0049"
"88.9780";"6.5219";"2.3264";"-0.0050"
"89.0780";"6.5321";"2.3281";"-0.0050"
"89.1780";"6.5436";"2.3298";"-0.0050"
"89.2780";"6.5541";"2.3314";"-0.0050"
"89.3780";"6.5653";"2.3331";"-0.0050"
"89.4780";"6.5763";"2.3348";"-0.0050"
"89.5780";"6.5870";"2.3364";"-0.0050"
"89.6780";"6.5978";"2.3381";"-0.0051"
"89.7780";"6.6095";"2.3398";"-0.0051"
"89.8780";"6.6195";"2.3414";"-0.0051"
"89.9780";"6.6299";"2.3431";"-0.0051"
"90.0780";"6.6403";"2.3447";"-0.0051"
"90.1780";"6.6510";"2.3464";"-0.0051"
"90.2780";"6.6621";"2.3481";"-0.0052"
"90.3780";"6.6721";"2.3497";"-0.0052"
"90.4780";"6.6836";"2.3514";"-0.0052"
"90.5780";"6.6942";"2.3531";"-0.0052"
"90.6780";"6.7046";"2.3547";"-0.0052"
"90.7780";"6.7162";"2.3564";"-0.0052"
"90.8780";"6.7275";"2.3581";"-0.0052"
"90.9780";"6.7377";"2.3597";"-0.0053"
"91.0780";"6.7496";"2.3615";"-0.0053"
"91.1780";"6.7601";"2.3631";"-0.0053"
"91.2780";"6.7714";"2.3647";"-0.0053"
"91.3780";"6.7819";"2.3664";"-0.0053"
"91.4780";"6.7932";"2.3681";"-0.0054"
"91.5780";"6.8042";"2.3698";"-0.0054"
"91.6780";"6.8153";"2.3714";"-0.0055"
"91.7780";"6.8257";"2.3730";"-0.0055"
"91.8780";"6.8380";"2.3748";"-0.0055"
"91.9780";"6.8480";"2.3764";"-0.0056"
"92.0780";"6.8602";"2.3781";"-0.0056"
"92.1780";"6.8714";"2.3798";"-0.0056"
"92.2780";"6.8819";"2.3814";"-0.0056"
"92.3780";"6.8936";"2.3831";"-0.0056"
"92.4780";"6.9048";"2.3848";"-0.0057"
"92.5780";"6.9154";"2.3864";"-0.0057"
"92.6780";"6.9275";"2.3881";"-0.0057"
"92.7780";"6.9379";"2.3897";"-0.0057"
"92.8780";"6.9490";"2.3914";"-0.0057"
"92.9780";"6.9603";"2.3931";"-0.0057"
"93.0780";"6.9713";"2.3947";"-0.0058"
"93.1780";"6.9827";"2.3964";"-0.0058"
"93.2780";"6.9933";"2.3981";"-0.0058"
"93.3780";"7.0043";"2.3997";"-0.0058"
"93.4780";"7.0159";"2.4014";"-0.0058"
"93.5780";"7.0266";"2.4030";"-0.0058"
"93.6780";"7.0378";"2.4047";"-0.0059"
"93.7780";"7.0493";"2.4064";"-0.0059"
"93.8780";"7.0602";"2.4080";"-0.0059"
"93.9780";"7.0723";"2.4098";"-0.0059"
"94.0780";"7.0833";"2.4114";"-0.0059"
"94.1780";"7.0940";"2.4130";"-0.0059"
"94.2780";"7.1060";"2.4148";"-0.0060"
"94.3780";"7.1164";"2.4164";"-0.0060"
"94.4780";"7.1281";"2.4181";"-0.0060"
"94.5780";"7.1395";"2.4198";"-0.0061"
"94.6780";"7.1504";"2.4214";"-0.0061"
"94.7780";"7.1620";"2.4231";"-0.0061"
"94.8780";"7.1731";"2.4247";"-0.0062"
"94.9780";"7.1848";"2.4264";"-0.0062"
"95.0780";"7.1964";"2.4281";"-0.0062"
"95.1780";"7.2077";"2.4297";"-0.0062"
"95.2780";"7.2189";"2.4314";"-0.0062"
"95.3780";"7.2309";"2.4331";"-0.0062"
"95.4780";"7.2422";"2.4347";"-0.0063"
"95.5780";"7.2543";"2.4364";"-0.0062"
"95.6780";"7.2649";"2.4381";"-0.0063"
"95.7780";"7.2763";"2.4397";"-0.0063"
"95.8780";"7.2883";"2.4415";"-0.0063"
"95.9780";"7.2987";"2.4431";"-0.0064"
"96.0780";"7.3103";"2.4448";"-0.0064"
"96.1780";"7.3216";"2.4464";"-0.0064"
"96.2780";"7.3327";"2.4480";"-0.0064"
"96.3780";"7.3450";"2.4498";"-0.0065"
"96.4780";"7.3560";"2.4514";"-0.0064"
"96.5780";"7.3672";"2.4530";"-0.0065"
"96.6780";"7.3789";"2.4548";"-0.0064"
"96.7780";"7.3899";"2.4564";"-0.0065"
"96.8780";"7.4011";"2.4581";"-0.0065"
"96.9780";"7.4128";"2.4598";"-0.0065"
"97.0780";"7.4231";"2.4614";"-0.0065"
"97.1780";"7.4361";"2.4631";"-0.0066"
"97.2780";"7.4463";"2.4647";"-0.0066"
"97.3780";"7.4577";"2.4664";"-0.0066"
"97.4780";"7.4697";"2.4681";"-0.0066"
"97.5780";"7.4806";"2.4697";"-0.0066"
"97.6780";"7.4923";"2.4714";"-0.0067"
"97.7780";"7.5034";"2.4731";"-0.0067"
"97.8780";"7.5154";"2.4747";"-0.0067"
"97.9780";"7.5269";"2.4764";"-0.0068"
"98.0780";"7.5376";"2.4780";"-0.0068"
"98.1780";"7.5493";"2.4797";"-0.0068"
"98.2780";"7.5613";"2.4814";"-0.0069"
"98.3780";"7.5717";"2.4830";"-0.0069"
"98.4780";"7.5843";"2.4848";"-0.0069"
"98.5780";"7.5950";"2.4864";"-0.0070"
"98.6780";"7.6062";"2.4880";"-0.0070"
"98.7780";"7.6180";"2.4898";"-0.0070"
"98.8780";"7.6286";"2.4914";"-0.0070"
"98.9780";"7.6390";"2.4931";"-0.0071"
"99.0780";"7.6511";"2.4948";"-0.0071"
"99.1780";"7.6614";"2.4964";"-0.0071"
"99.2780";"7.6732";"2.4981";"-0.0071"
"99.3780";"7.6848";"2.4998";"-0.0071"
"99.4780";"7.6959";"2.5014";"-0.0071"
"99.5780";"7.7075";"2.5031";"-0.0072"
"99.6780";"7.7193";"2.5047";"-0.0072"
"99.7780";"7.7309";"2.5064";"-0.0072"
"99.8780";"7.7428";"2.5081";"-0.0072"
"99.9780";"7.7538";"2.5097";"-0.0072"
"100.0780";"7.7661";"2.5114";"-0.0073"
"100.1780";"7.7767";"2.5131";"-0.0073"
"100.2780";"7.7888";"2.5147";"-0.0073"
"100.3780";"7.8006";"2.5165";"-0.0073"
"100.4780";"7.8120";"2.5181";"-0.0073"
"100.5780";"7.8233";"2.5198";"-0.0073"
"100.6780";"7.8355";"2.5214";"-0.0074"
"100.7780";"7.8460";"2.5230";"-0.0074"
"100.8780";"7.8584";"2.5248";"-0.0075"
"100.9780";"7.8689";"2.5264";"-0.0075"
"101.0780";"7.8797";"2.5280";"-0.0075"
"101.1780";"7.8927";"2.5298";"-0.0075"
"101.2780";"7.9029";"2.5314";"-0.0075"
"101.3780";"7.9145";"2.5330";"-0.0076"
"101.4780";"7.9268";"2.5348";"-0.0076"
"101.5780";"7.9383";"2.5364";"-0.0076"
"101.6780";"7.9496";"2.5381";"-0.0076"
"101.7780";"7.9607";"2.5398";"-0.0076"
"101.8780";"7.9682";"2.5414";"-0.0077"
"101.9780";"7.9729";"2.5431";"-0.0078"
"102.0780";"7.9757";"2.5447";"-0.0078"
"102.1780";"7.9811";"2.5464";"-0.0079"
"102.2780";"7.9926";"2.5481";"-0.0079"
"102.3780";"8.0032";"2.5497";"-0.0079"
"102.4780";"8.0164";"2.5514";"-0.0080"
"102.5780";"8.0280";"2.5531";"-0.0080"
"102.6780";"8.0399";"2.5547";"-0.0080"
"102.7780";"8.0527";"2.5564";"-0.0080"
"102.8780";"8.0638";"2.5580";"-0.0080"
"102.9780";"8.0763";"2.5597";"-0.0081"
"103.0780";"8.0881";"2.5614";"-0.0081"
"103.1780";"8.0998";"2.5630";"-0.0081"
"103.2780";"8.1124";"2.5648";"-0.0081"
"103.3780";"8.1229";"2.5664";"-0.0082"
"103.4780";"8.1341";"2.5681";"-0.0082"
"103.5780";"8.1470";"2.5698";"-0.0082"
"103.6780";"8.1574";"2.5714";"-0.0082"
"103.7780";"8.1691";"2.5731";"-0.0083"
"103.8780";"8.1804";"2.5748";"-0.0083"
"103.9780";"8.1917";"2.5764";"-0.0083"
"104.0780";"8.2039";"2.5781";"-0.0084"
"104.1780";"8.2156";"2.5797";"-0.0084"
"104.2780";"8.2270";"2.5814";"-0.0085"
"104.3780";"8.2398";"2.5831";"-0.0085"
"104.4780";"8.2509";"2.5847";"-0.0085"
"104.5780";"8.2629";"2.5864";"-0.0085"
"104.6780";"8.2752";"2.5881";"-0.0085"
"104.7780";"8.2874";"2.5897";"-0.0085"
"104.8780";"8.2997";"2.5914";"-0.0086"
"104.9780";"8.3109";"2.5931";"-0.0086"
"105.0780";"8.3233";"2.5947";"-0.0087"
"105.1780";"8.3361";"2.5965";"-0.0087"
"105.2780";"8.3454";"2.5981";"-0.0087"
"105.3780";"8.3574";"2.5998";"-0.0087"
"105.4780";"8.3697";"2.6014";"-0.0087"
"105.5780";"8.3811";"2.6030";"-0.0088"
"105.6780";"8.3939";"2.6048";"-0.0088"
"105.7780";"8.4055";"2.6064";"-0.0088"
"105.8780";"8.4174";"2.6080";"-0.0088"
"105.9780";"8.4300";"2.6098";"-0.0088"
"106.0780";"8.4417";"2.6114";"-0.0089"
"106.1780";"8.4539";"2.6131";"-0.0089"
"106.2780";"8.4667";"2.6148";"-0.0089"
"106.3780";"8.4782";"2.6164";"-0.0090"
"106.4780";"8.4909";"2.6181";"-0.0089"
"106.5780";"8.5029";"2.6197";"-0.0090"
"106.6780";"8.5147";"2.6214";"-0.0090"
"106.7780";"8.5276";"2.6231";"-0.0090"
"106.8780";"8.5390";"2.6247";"-0.0090"
"106.9780";"8.5518";"2.6264";"-0.0091"
"107.0780";"8.5637";"2.6281";"-0.0091"
"107.1780";"8.5756";"2.6297";"-0.0091"
"107.2780";"8.5882";"2.6314";"-0.0092"
"107.3780";"8.5998";"2.6331";"-0.0092"
"107.4780";"8.6124";"2.6347";"-0.0093"
"107.5780";"8.6241";"2.6364";"-0.0093"
"107.6780";"8.6357";"2.6380";"-0.0093"
"107.7780";"8.6489";"2.6397";"-0.0094"
"107.8780";"8.6606";"2.6414";"-0.0094"
"107.9780";"8.6722";"2.6430";"-0.0094"
"108.0780";"8.6858";"2.6448";"-0.0094"
"108.1780";"8.6972";"2.6464";"-0.0095"
