2971.388702,649.999911,-2335.500059
2971.388855,650.0000189,-2335.500005
2971.388931,649.9999919,-2335.499978
2971.389351,649.9999649,-2335.500005
2971.388931,649.999938,-2335.499951
2971.388474,649.9999919,-2335.500005
2971.387138,649.9999649,-2335.500059
2971.386337,649.9999919,-2335.499978
2971.389885,650.0001537,-2335.500032
2971.389847,650.004468,-2335.500005
2971.388512,650.076625,-2335.499978
2971.388283,650.2439937,-2335.500032
2971.388168,650.9462843,-2335.500005
2971.388092,665.4252263,-2335.499951
2971.387939,689.0383409,-2335.500005
2971.388016,732.92267,-2335.500032
2971.388054,757.1442386,-2335.500005
2971.388016,781.6769237,-2335.500032
2971.387901,791.420521,-2335.500005
2971.387863,798.0887085,-2335.499978
2971.387978,798.8975628,-2335.500085
2971.387863,799.5641793,-2335.500032
2971.388092,799.7966133,-2335.500005
2971.38813,799.8863243,-2335.499951
2971.388206,799.9629843,-2335.500032
2971.388168,799.986821,-2335.499978
2971.388092,799.9994134,-2335.499951
2971.388168,800.0001954,-2335.500085
2971.388245,800.0000336,-2335.499978
2971.388206,799.9998718,-2335.500085
2971.388283,800.0000066,-2335.500059
2971.388092,799.9999796,-2335.499978
2971.388283,799.9999527,-2335.500005
2971.388168,800.0000605,-2335.499951
2971.388054,799.9998988,-2335.500032
2971.388092,800.0000066,-2335.500005
2971.388283,799.9999796,-2335.500032
2971.388321,800.0000066,-2335.500005
2971.388016,799.9999796,-2335.499951
2971.388206,800.0000066,-2335.499978
2971.388474,799.9999257,-2335.500005
2971.388779,799.9998988,-2335.500032
2971.388969,800.0000605,-2335.500005
2971.389008,799.9999527,-2335.500032
2971.388855,799.9999796,-2335.500005
2971.388931,800.0000066,-2335.500032
2971.388893,800.0000336,-2335.499951
2971.388817,799.9999796,-2335.500005
2971.388474,799.9998718,-2335.499978
2971.389313,799.9999527,-2335.500005
2971.389122,799.9998448,-2335.499978
2971.388893,799.9999796,-2335.500005
2971.389046,799.9998988,-2335.500032
2971.38916,799.9999796,-2335.500005
2971.389122,800.0000336,-2335.499978
2971.389084,799.9999796,-2335.499951
2971.389008,800.0000336,-2335.499978
2971.389198,800.0001145,-2335.500032
2971.389046,800.0000605,-2335.500005
2971.389122,799.9998988,-2335.499951
2971.389084,800.0000336,-2335.500032
2971.389122,800.0000066,-2335.500005
2971.38916,799.9998988,-2335.499951
2971.389084,799.9999257,-2335.499978
2971.389046,800.0000066,-2335.500005
2971.388931,800.0000605,-2335.499978
2971.388969,800.0000336,-2335.500005
2971.389122,799.9999527,-2335.500032
2971.389008,799.9998718,-2335.500005
2971.388779,799.9998988,-2335.499978
2971.388397,799.9999257,-2335.500032
2971.388435,800.0000605,-2335.500005
2971.388321,800.0001414,-2335.499978
2971.388092,799.9998988,-2335.500005
2971.388206,799.9999527,-2335.500032
2971.388016,800.0000605,-2335.500005
2971.388168,799.9993055,-2335.499978
2971.388283,799.9841784,-2335.500005
2971.38855,799.7919754,-2335.499978
2971.388817,795.5420188,-2335.500005
2971.388741,783.3102447,-2335.499978
2971.388893,758.4374024,-2335.500032
2971.389084,728.9734484,-2335.49987
2971.388855,689.1424508,-2335.500032
2971.389008,671.2548986,-2335.500059
2971.388931,655.6151076,-2335.500005
2971.389046,652.1651878,-2335.499978
2971.388931,651.137193,-2335.500005
2971.389084,650.7123132,-2335.500032
2971.389046,650.567379,-2335.469643
2971.389008,650.3989048,-2335.373056
2971.389122,650.3124296,-2335.040422
2971.388969,650.2119599,-2334.715418
2971.389046,650.1593252,-2334.181063
2971.389008,650.059179,-2333.137186
2971.389198,650.0315943,-2332.632869
2971.389008,650.0144988,-2332.132327
2971.389046,650.0071375,-2331.800151
2971.388969,650.0016907,-2331.300687
2971.389008,650.0003964,-2330.968053
2971.389084,649.999938,-2330.468455
2971.389122,649.9999649,-2329.63598
2971.389008,649.9999919,-2329.137702
2971.389084,649.999938,-2328.638077
2971.388969,649.9999919,-2328.3052
2971.389084,649.9999649,-2327.806114
2971.389046,649.9999919,-2327.473076
2971.389084,650.0000189,-2326.972803
2971.389008,650.0000458,-2326.141838
2971.388969,650.0000189,-2325.720329
2971.389084,649.999911,-2325.519578
2971.389008,649.9999649,-2325.215688
2971.389046,650.0000728,-2324.447496
2971.389008,649.9999919,-2323.528465
2971.389046,650.0000458,-2320.474034
2971.389084,649.9999919,-2315.324487
2971.389046,649.999938,-2312.234678
2971.389122,649.999911,-2309.126695
2971.389046,649.9999649,-2305.460601
2971.389084,649.9999919,-2296.342014
2971.388969,649.999938,-2290.160455
2971.389046,649.9999649,-2280.891811
2971.389084,649.9999919,-2265.441877
2971.389122,649.9999649,-2256.171156
2971.389046,649.9999919,-2249.992455
2971.389084,650.0000189,-2240.722408
2971.389008,649.9999919,-2234.542467
2971.389084,649.9999649,-2225.27296
2971.388969,649.9999919,-2219.092102
2971.389046,650.0000189,-2203.642707
2971.38916,649.9999919,-2194.374225
2971.388702,649.9999649,-2188.192719
2971.388588,649.9999919,-2178.924021
2971.38855,650.0000189,-2172.74408
2971.388435,649.9999919,-2163.47433
2971.388474,649.9999649,-2157.293876
2971.388245,649.9999919,-2141.843969
2971.38813,650.0000458,-2132.573518
2971.388206,649.9999919,-2123.304847
2971.388168,649.9999649,-2117.124124
2971.389046,649.9999919,-2107.855749
2971.389198,650.0000189,-2101.673974
2971.388931,649.9999919,-2092.405249
2971.389046,650.0000189,-2080.045663
2971.389008,649.9999919,-2070.776425
2971.388969,649.9999649,-2061.506432
2971.389236,650.0000189,-2055.326599
2971.389008,649.9999649,-2046.055959
2971.389084,650.0000189,-2039.929785
2971.38916,649.9999919,-2035.528692
2971.389008,650.0000189,-2035.499948
2971.389046,649.9999919,-2035.500002
2971.389008,650.0000189,-2035.500029
2971.389122,649.999911,-2035.500002
2971.388931,649.9998571,-2035.500029
2971.38916,649.9999919,-2035.500002
2971.389046,650.0000189,-2035.499975
2971.389008,649.9999649,-2035.500002
2971.389122,649.9999919,-2035.499975
2971.389084,649.9999649,-2035.500029
2971.389008,650.0000189,-2035.500056
2971.38916,649.9999919,-2035.500029
2971.389122,649.9999649,-2035.499975
2971.389084,650.0000189,-2035.500002
2971.389046,650.0000458,-2035.499975
2971.389084,650.0028501,-2035.500002
2971.388969,650.0604193,-2035.500029
2971.389198,650.2049491,-2035.500002
2971.388931,650.8206027,-2035.500029
2971.388702,663.5980305,-2035.500002
2971.38855,685.4480169,-2035.499975
2971.388397,727.8263783,-2035.500029
2971.388321,753.4522854,-2035.500002
2971.388092,779.5311422,-2035.500029
2971.38813,790.1189443,-2035.500002
2971.388321,797.8232429,-2035.500029
2971.388092,798.801704,-2035.500002
2971.388206,799.5265099,-2035.500029
2971.388092,799.7767675,-2035.500002
2971.388893,799.9087048,-2035.499975
2971.388969,799.9571061,-2035.500002
2971.388855,799.9914319,-2035.499975
2971.389122,799.9991707,-2035.500002
2971.389046,800.0000605,-2035.499975
2971.388969,799.9999796,-2035.50011
2971.388931,800.0000066,-2035.500002
2971.389084,800.0000336,-2035.499921
2971.389236,799.9999527,-2035.499975
2971.388702,799.9999796,-2035.499948
2971.388931,800.0000066,-2035.500056
2971.388969,799.9999796,-2035.500029
2971.388931,799.9999527,-2035.500002
2971.389008,799.9999796,-2035.499948
2971.388931,800.0000066,-2035.499975
2971.389008,800.0000336,-2035.500056
2971.388969,800.0000875,-2036.763613
2971.389008,800.0000066,-2052.332757
2971.389046,799.9999527,-2061.123078
2971.389008,800.0000066,-2074.309395
2971.388931,800.0000336,-2083.101065
2971.388969,800.0000066,-2096.287355
2971.388893,799.9999257,-2105.078782
2971.388969,799.9999796,-2127.055879
2971.389122,800.0000605,-2140.24252
2971.388969,799.9999796,-2153.429107
2971.388855,799.9999527,-2162.220912
2971.389084,800.0000066,-2175.407957
2971.389046,800.0000605,-2184.198332
2971.388931,800.0000336,-2197.384704
2971.388969,799.9999527,-2219.362664
2971.389084,800.0002223,-2228.153066
2971.389046,800.0002493,-2241.340327
2971.388931,800.0000875,-2250.130999
2971.388969,800.0000336,-2263.317856
2971.389046,800.0000605,-2272.109714
2971.388931,799.9999796,-2285.295977
2971.389008,800.0000336,-2307.272832
2971.388931,799.9999527,-2320.459392
2971.388969,799.9999796,-2329.33964
2971.388931,799.9999527,-2342.525849
2971.389084,800.0000336,-2351.315766
2971.389046,800.0000066,-2364.502946
2971.388969,799.9999796,-2373.294373
2971.388931,799.9998988,-2399.668006
2971.389008,800.0001145,-2408.458003
2971.389046,800.0000605,-2421.6255
2971.389008,800.0000875,-2428.972546
2971.388969,799.9998718,-2434.725585
2971.388931,800.0000605,-2435.500248
2971.388969,800.0000875,-2435.499925
2971.389046,799.9999257,-2435.500005
2971.388969,799.9997909,-2435.500059
2971.389008,799.9674335,-2435.500086
2971.388893,799.833339,-2435.500005
2971.388969,796.3437814,-2435.499952
2971.389008,785.225965,-2435.500005
2971.388969,762.2509655,-2435.500059
2971.388893,734.4644195,-2435.499978
2971.389046,691.7688207,-2435.500005
2971.388931,672.3645959,-2435.500032
2971.389008,656.2338351,-2435.500005
2971.388969,652.5533688,-2435.500032
2971.389008,647.2362918,-2435.500005
2971.388969,625.213382,-2435.500032
2971.389008,605.7653939,-2435.499978
2971.388893,585.9983886,-2435.500005
2971.388931,583.6079582,-2435.500032
2971.389046,583.5203505,-2435.499978
2971.389008,583.5185169,-2435.500005
2971.389046,583.5194607,-2435.499978
2971.389008,583.5192449,-2435.500032
2971.388969,583.5201617,-2435.500005
2971.388855,583.5191101,-2435.500032
2971.388969,583.5192719,-2435.500005
2971.388893,583.5194337,-2435.500032
2971.389008,583.5188135,-2435.499978
2971.389046,583.5194876,-2435.500005
2971.388893,583.5192719,-2435.499978
2971.389046,583.5198382,-2435.500005
2971.389008,583.5197842,-2435.499978
2971.388969,583.5194337,-2435.500005
2971.389008,583.5195146,-2435.500032
2971.388969,583.5196494,-2435.499978
2971.388931,583.5192449,-2435.500032
2971.389046,583.5193528,-2435.500005
2971.388893,583.5191371,-2435.500032
2971.389008,583.519164,-2435.500005
2971.389046,583.5195415,-2435.499978
2971.388969,583.5193798,-2435.500059
2971.389008,583.5196224,-2435.500032
2971.388969,583.5193798,-2435.500005
2971.389008,583.5194337,-2435.499978
2971.389084,583.5194067,-2435.500005
2971.389008,583.519218,-2435.500032
2971.388969,583.5194876,-2435.500005
2971.389008,583.5194067,-2435.500032
2971.388969,583.5195415,-2435.500005
2971.389084,579.9444256,-2435.500032
2971.388893,503.0107261,-2435.500005
2971.388931,463.0154877,-2435.499978
2971.388969,403.0133138,-2435.499952
2971.389046,363.0143274,-2435.500059
2971.389008,303.0166566,-2435.500005
2971.389084,263.0141917,-2435.499978
2971.388969,203.014175,-2435.500005
2971.389084,123.0146651,-2435.500032
2971.388969,63.0136238,-2435.499978
2971.389008,9.034268995,-2435.500032
2971.389046,-0.042226416,-2435.499978
2971.389084,-0.099229382,-2435.500032
2971.389046,-0.100442785,-2435.500005
2971.389084,-0.100119211,-2435.499978
2971.389008,-0.099606885,-2435.500005
2971.389046,-0.099768672,-2435.500032
2971.389008,-0.09963385,-2435.499952
2971.389046,-0.099525992,-2435.499978
2971.389008,-0.100307962,-2435.500005
2971.388931,-0.10017314,-2435.500032
2971.388893,-0.100361891,-2435.499978
2971.389008,-0.09987653,-2435.500005
2971.388969,-0.099768672,-2435.499978
2971.389008,-0.099687779,-2435.500005
2971.388931,-0.100200104,-2435.500032
2971.388969,-0.100146175,-2435.499978
2971.389008,-0.100254033,-2435.500005
2971.388931,-0.100280998,-2435.499978
2971.389046,-0.099849566,-2435.500005
2971.389008,-0.100227069,-2435.499978
2971.389084,-0.10017314,-2435.500032
2971.389008,-0.100119211,-2435.500005
2971.388931,-0.10017314,-2435.499952
2971.389008,-0.099849566,-2435.500005
2971.388969,-0.099903495,-2435.499978
2971.389008,-0.10017314,-2435.500005
2971.388969,-0.100038317,-2435.499978
2971.388931,-0.100092246,-2435.499952
2971.389008,-0.09987653,-2435.499978
2971.389046,-0.099903495,-2435.500005
2971.389008,-0.099957424,-2435.499978
2971.388969,-0.09987653,-2435.500032
2971.388931,-0.100065282,-2435.500005
2971.388969,-0.100038317,-2435.500032
2971.388893,-0.100119211,-2435.499978
2971.389046,-0.100092246,-2435.500032
2971.388931,-0.099984388,-2435.47962
2971.389046,-0.100011353,-2435.399724
2971.389008,-0.099930459,-2435.096104
2971.389122,-0.099984388,-2434.78337
2971.388969,-0.099957424,-2434.072693
2971.389084,-0.100092246,-2433.375472
2971.389008,-0.100038317,-2433.033616
2971.388969,-0.100065282,-2432.530566
2971.388893,-0.099957424,-2432.197716
2971.388969,-0.099930459,-2431.697606
2971.389046,-0.099984388,-2431.199463
2971.389122,-0.100011353,-2430.866047
2971.389046,-0.100038317,-2430.200347
2971.389084,-0.100065282,-2429.701801
2971.388969,-0.100038317,-2429.368223
2971.389008,-0.100065282,-2428.869299
2971.388969,-0.099984388,-2428.536476
2971.389046,-0.100011353,-2428.037605
2971.388931,-0.099984388,-2427.704378
2971.389046,-0.100011353,-2426.705936
2971.389008,-0.100038317,-2426.211138
2971.389046,-0.099984388,-2425.914906
2971.388969,-0.100038317,-2425.611824
2971.388931,-0.100011353,-2425.526293
2971.388969,-0.099984388,-2425.499787
2971.389008,-0.100038317,-2425.499841
